resultId,raceId,driverId,constructorId,number,GridPosition,position,positionText,Position,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,EventName,circuitId,Abbreviation,nationality,TeamName,QualiTime,CircuitType,QualiDelta
25988,1106,1,131,44,3,3,3,3,15.0,70,+4.598,5642946,47,2,1:15.396,208.228,1,2023,Canadian Grand Prix,7,HAM,British,Mercedes,80.426,power,1.7010000000000076
25989,1106,844,6,16,10,4,4,4,12.0,70,+18.648,5656996,47,5,1:15.907,206.826,1,2023,Canadian Grand Prix,7,LEC,Monegasque,Ferrari,80.615,power,1.8900000000000006
25990,1106,832,6,55,11,5,5,5,10.0,70,+21.540,5659888,47,6,1:15.911,206.815,1,2023,Canadian Grand Prix,7,SAI,Spanish,Ferrari,79.856,power,1.1310000000000002
25991,1106,815,9,11,12,6,6,6,9.0,70,+51.028,5689376,70,1,1:14.481,210.786,1,2023,Canadian Grand Prix,7,PER,Mexican,Red Bull,80.959,power,2.234000000000009
25992,1106,848,3,23,9,7,7,7,6.0,70,+1:00.813,5699161,68,16,1:16.917,204.110,1,2023,Canadian Grand Prix,7,ALB,Thai,Williams,78.725,power,0.0
25993,1106,839,214,31,6,8,8,8,4.0,70,+1:01.692,5700040,63,15,1:16.782,204.469,1,2023,Canadian Grand Prix,7,OCO,French,Alpine F1 Team,80.406,power,1.6810000000000116
25994,1106,840,117,18,16,9,9,9,2.0,70,+1:04.402,5702750,58,10,1:16.564,205.051,1,2023,Canadian Grand Prix,7,STR,Canadian,Aston Martin,81.48400000000001,power,2.7590000000000146
25995,1106,822,51,77,14,10,10,10,1.0,70,+1:04.432,5702780,52,12,1:16.625,204.888,1,2023,Canadian Grand Prix,7,BOT,Finnish,Alfa Romeo,81.821,power,3.0960000000000036
25996,1106,857,1,81,8,11,11,11,0.0,70,+1:05.101,5703449,59,11,1:16.598,204.960,1,2023,Canadian Grand Prix,7,PIA,Australian,McLaren,79.65899999999999,power,0.9339999999999975
25997,1106,842,214,10,15,12,12,12,0.0,70,+1:05.249,5703597,67,9,1:16.425,205.424,1,2023,Canadian Grand Prix,7,GAS,French,Alpine F1 Team,82.886,power,4.161000000000001
25998,1106,846,1,4,7,13,13,13,0.0,70,+1:08.363,5706711,65,8,1:16.374,205.562,1,2023,Canadian Grand Prix,7,NOR,British,McLaren,79.34700000000001,power,0.6220000000000141
25999,1106,852,213,22,19,14,14,14,0.0,70,+1:13.423,5711771,68,14,1:16.666,204.779,1,2023,Canadian Grand Prix,7,TSU,Japanese,AlphaTauri,82.746,power,4.021000000000001
26000,1106,807,210,27,5,15,15,15,0.0,69,\N,\N,37,19,1:17.232,203.278,11,2023,Canadian Grand Prix,7,HUL,German,Haas F1 Team,80.305,power,1.5800000000000125
26001,1106,855,51,24,20,16,16,16,0.0,69,\N,\N,58,17,1:17.090,203.652,11,2023,Canadian Grand Prix,7,ZHO,Chinese,Alfa Romeo,83.342,power,4.617000000000004
26002,1106,825,210,20,13,17,17,17,0.0,69,\N,\N,55,7,1:16.126,206.231,11,2023,Canadian Grand Prix,7,MAG,Danish,Haas F1 Team,81.678,power,2.953000000000003
26003,1106,856,213,21,17,18,18,18,0.0,69,\N,\N,52,13,1:16.656,204.805,11,2023,Canadian Grand Prix,7,DEV,Dutch,AlphaTauri,83.137,power,4.412000000000006
26004,1106,847,131,63,4,\N,R,19,0.0,53,\N,\N,44,18,1:17.097,203.634,23,2023,Canadian Grand Prix,7,RUS,British,Mercedes,80.098,power,1.3730000000000047
26005,1106,858,3,2,18,\N,R,20,0.0,6,\N,\N,4,20,1:18.437,200.155,5,2023,Canadian Grand Prix,7,SAR,American,Williams,83.337,power,4.612000000000009
26006,1107,830,9,1,1,1,1,1,26.0,71,1:25:33.607,5133607,71,1,1:07.012,231.970,1,2023,Austrian Grand Prix,70,VER,Dutch,Red Bull,64.391,power,0.0
26007,1107,844,6,16,2,2,2,2,18.0,71,+5.155,5138762,51,5,1:08.820,225.876,1,2023,Austrian Grand Prix,70,LEC,Monegasque,Ferrari,64.439,power,0.04799999999998761
26008,1107,815,9,11,15,3,3,3,15.0,71,+17.188,5150795,52,2,1:08.111,228.227,1,2023,Austrian Grand Prix,70,PER,Mexican,Red Bull,65.17699999999999,power,0.7859999999999872
26009,1107,846,1,4,4,4,4,4,12.0,71,+26.327,5159934,48,4,1:08.739,226.142,1,2023,Austrian Grand Prix,70,NOR,British,McLaren,64.658,power,0.2669999999999959
26010,1107,4,117,14,7,5,5,5,10.0,71,+30.317,5163924,54,8,1:09.108,224.934,1,2023,Austrian Grand Prix,70,ALO,Spanish,Aston Martin,64.911,power,0.519999999999996
26011,1107,832,6,55,3,6,6,6,8.0,71,+31.377,5164984,50,6,1:08.880,225.679,1,2023,Austrian Grand Prix,70,SAI,Spanish,Ferrari,64.581,power,0.18999999999999773
26012,1107,847,131,63,11,7,7,7,6.0,71,+48.403,5182010,49,10,1:09.283,224.366,1,2023,Austrian Grand Prix,70,RUS,British,Mercedes,65.428,power,1.036999999999992
26013,1107,1,131,44,5,8,8,8,4.0,71,+49.196,5182803,48,9,1:09.160,224.765,1,2023,Austrian Grand Prix,70,HAM,British,Mercedes,64.819,power,0.42799999999999727
26014,1107,840,117,18,6,9,9,9,2.0,71,+59.043,5192650,57,3,1:08.463,227.054,1,2023,Austrian Grand Prix,70,STR,Canadian,Aston Martin,64.893,power,0.5019999999999953
26015,1107,842,214,10,9,10,10,10,1.0,71,+1:07.667,5201274,48,7,1:09.046,225.136,1,2023,Austrian Grand Prix,70,GAS,French,Alpine F1 Team,65.17,power,0.7789999999999964
26016,1107,848,3,23,10,11,11,11,0.0,71,+1:19.767,5213374,53,11,1:09.560,223.473,1,2023,Austrian Grand Prix,70,ALB,Thai,Williams,65.387,power,0.9959999999999951
26017,1107,855,51,24,17,12,12,12,0.0,70,\N,\N,46,14,1:09.786,222.749,11,2023,Austrian Grand Prix,70,ZHO,Chinese,Alfa Romeo,65.818,power,1.4269999999999925
26018,1107,858,3,2,18,13,13,13,0.0,70,\N,\N,45,12,1:09.611,223.309,11,2023,Austrian Grand Prix,70,SAR,American,Williams,65.94800000000001,power,1.5570000000000022
26019,1107,839,214,31,12,14,14,14,0.0,70,\N,\N,50,15,1:09.797,222.714,11,2023,Austrian Grand Prix,70,OCO,French,Alpine F1 Team,65.453,power,1.0619999999999976
26020,1107,822,51,77,14,15,15,15,0.0,70,\N,\N,49,18,1:09.940,222.259,11,2023,Austrian Grand Prix,70,BOT,Finnish,Alfa Romeo,65.68,power,1.2890000000000015
26021,1107,857,1,81,13,16,16,16,0.0,70,\N,\N,46,17,1:09.862,222.507,11,2023,Austrian Grand Prix,70,PIA,Australian,McLaren,65.605,power,1.2139999999999986
26022,1107,856,213,21,0,17,17,17,0.0,70,\N,\N,46,16,1:09.852,222.539,11,2023,Austrian Grand Prix,70,DEV,Dutch,AlphaTauri,65.974,power,1.5829999999999984
26023,1107,825,210,20,0,18,18,18,0.0,70,\N,\N,37,19,1:10.176,221.511,11,2023,Austrian Grand Prix,70,MAG,Danish,Haas F1 Team,65.971,power,1.5799999999999983
26024,1107,852,213,22,16,19,19,19,0.0,70,\N,\N,45,13,1:09.620,223.280,11,2023,Austrian Grand Prix,70,TSU,Japanese,AlphaTauri,65.784,power,1.3930000000000007
26025,1107,807,210,27,8,\N,R,20,0.0,12,\N,\N,7,20,1:11.066,218.737,75,2023,Austrian Grand Prix,70,HUL,German,Haas F1 Team,65.09,power,0.6989999999999981
26026,1108,830,9,1,1,1,1,1,26.0,52,1:25:16.938,5116938,42,1,1:30.275,234.922,1,2023,British Grand Prix,9,VER,Dutch,Red Bull,86.72,power,0.0
26027,1108,846,1,4,2,2,2,2,18.0,52,+3.798,5120736,43,2,1:30.543,234.226,1,2023,British Grand Prix,9,NOR,British,McLaren,86.961,power,0.24099999999999966
26028,1108,1,131,44,7,3,3,3,15.0,52,+6.783,5123721,43,3,1:30.545,234.221,1,2023,British Grand Prix,9,HAM,British,Mercedes,87.211,power,0.49099999999999966
26029,1108,857,1,81,3,4,4,4,12.0,52,+7.776,5124714,41,4,1:30.850,233.435,1,2023,British Grand Prix,9,PIA,Australian,McLaren,87.092,power,0.3719999999999999
26030,1108,847,131,63,6,5,5,5,10.0,52,+11.206,5128144,41,6,1:31.124,232.733,1,2023,British Grand Prix,9,RUS,British,Mercedes,87.155,power,0.4350000000000023
26031,1108,815,9,11,15,6,6,6,8.0,52,+12.882,5129820,51,5,1:30.914,233.271,1,2023,British Grand Prix,9,PER,Mexican,Red Bull,89.968,power,3.2480000000000047
26032,1108,4,117,14,9,7,7,7,6.0,52,+17.193,5134131,48,9,1:31.338,232.188,1,2023,British Grand Prix,9,ALO,Spanish,Aston Martin,87.65899999999999,power,0.938999999999993
26033,1108,848,3,23,8,8,8,8,4.0,52,+17.878,5134816,41,8,1:31.273,232.353,1,2023,British Grand Prix,9,ALB,Thai,Williams,87.53,power,0.8100000000000023
26034,1108,844,6,16,4,9,9,9,2.0,52,+18.689,5135627,48,7,1:31.255,232.399,1,2023,British Grand Prix,9,LEC,Monegasque,Ferrari,87.136,power,0.4159999999999968
26035,1108,832,6,55,5,10,10,10,1.0,52,+19.448,5136386,51,10,1:31.366,232.116,1,2023,British Grand Prix,9,SAI,Spanish,Ferrari,87.148,power,0.42799999999999727
26036,1108,858,3,2,14,11,11,11,0.0,52,+23.632,5140570,42,13,1:31.699,231.274,1,2023,British Grand Prix,9,SAR,American,Williams,89.031,power,2.311000000000007
26037,1108,822,51,77,20,12,12,12,0.0,52,+25.830,5142768,52,16,1:31.852,230.888,1,2023,British Grand Prix,9,BOT,Finnish,Alfa Romeo,89.798,power,3.078000000000003
26038,1108,807,210,27,11,13,13,13,0.0,52,+26.663,5143601,52,15,1:31.776,231.080,1,2023,British Grand Prix,9,HUL,German,Haas F1 Team,88.896,power,2.176000000000002
26039,1108,840,117,18,12,14,14,14,0.0,52,+27.483,5144421,42,11,1:31.508,231.756,1,2023,British Grand Prix,9,STR,Canadian,Aston Martin,88.935,power,2.2150000000000034
26040,1108,855,51,24,17,15,15,15,0.0,52,+29.820,5146758,48,14,1:31.769,231.097,1,2023,British Grand Prix,9,ZHO,Chinese,Alfa Romeo,90.123,power,3.403000000000006
26041,1108,852,213,22,16,16,16,16,0.0,52,+31.225,5148163,48,17,1:32.084,230.307,1,2023,British Grand Prix,9,TSU,Japanese,AlphaTauri,90.025,power,3.305000000000007
26042,1108,856,213,21,18,17,17,17,0.0,52,+33.128,5150066,48,18,1:32.353,229.636,1,2023,British Grand Prix,9,DEV,Dutch,AlphaTauri,90.513,power,3.7930000000000064
26043,1108,842,214,10,10,18,18,18,0.0,46,\N,\N,42,12,1:31.539,231.678,130,2023,British Grand Prix,9,GAS,French,Alpine F1 Team,87.689,power,0.9689999999999941
26044,1108,825,210,20,19,\N,R,19,0.0,31,\N,\N,29,19,1:33.356,227.169,5,2023,British Grand Prix,9,MAG,Danish,Haas F1 Team,92.378,power,5.658000000000001
26045,1108,839,214,31,13,\N,R,20,0.0,9,\N,\N,4,20,1:33.941,225.754,44,2023,British Grand Prix,9,OCO,French,Alpine F1 Team,88.956,power,2.236000000000004
26046,1109,830,9,1,2,1,1,1,26.0,70,1:38:08.634,5888634,53,1,1:20.504,195.910,1,2023,Hungarian Grand Prix,11,VER,Dutch,Red Bull,76.612,power,0.002999999999985903
26047,1109,846,1,4,3,2,2,2,18.0,70,+33.731,5922365,50,4,1:22.178,191.919,1,2023,Hungarian Grand Prix,11,NOR,British,McLaren,76.694,power,0.08499999999999375
26048,1109,815,9,11,9,3,3,3,15.0,70,+37.603,5926237,53,5,1:22.295,191.647,1,2023,Hungarian Grand Prix,11,PER,Mexican,Red Bull,77.045,power,0.43599999999999284
26049,1109,1,131,44,1,4,4,4,12.0,70,+39.134,5927768,54,2,1:21.601,193.277,1,2023,Hungarian Grand Prix,11,HAM,British,Mercedes,76.60900000000001,power,0.0
26050,1109,857,1,81,4,5,5,5,10.0,70,+1:02.572,5951206,45,8,1:22.736,190.625,1,2023,Hungarian Grand Prix,11,PIA,Australian,McLaren,76.905,power,0.29599999999999227
26051,1109,847,131,63,18,6,6,6,8.0,70,+1:05.825,5954459,48,3,1:22.158,191.966,1,2023,Hungarian Grand Prix,11,RUS,British,Mercedes,79.027,power,2.417999999999992
26052,1109,844,6,16,6,7,7,7,6.0,70,+1:10.317,5958951,50,6,1:22.469,191.242,1,2023,Hungarian Grand Prix,11,LEC,Monegasque,Ferrari,76.992,power,0.38299999999999557
26053,1109,832,6,55,11,8,8,8,4.0,70,+1:11.073,5959707,54,7,1:22.584,190.976,1,2023,Hungarian Grand Prix,11,SAI,Spanish,Ferrari,77.703,power,1.093999999999994
26054,1109,4,117,14,8,9,9,9,2.0,70,+1:15.709,5964343,51,9,1:22.745,190.604,1,2023,Hungarian Grand Prix,11,ALO,Spanish,Aston Martin,77.035,power,0.4259999999999877
26055,1109,840,117,18,14,10,10,10,1.0,69,\N,\N,54,11,1:23.425,189.051,11,2023,Hungarian Grand Prix,11,STR,Canadian,Aston Martin,78.144,power,1.5349999999999966
26056,1109,848,3,23,16,11,11,11,0.0,69,\N,\N,54,18,1:24.051,187.643,11,2023,Hungarian Grand Prix,11,ALB,Thai,Williams,78.917,power,2.3079999999999927
26057,1109,822,51,77,7,12,12,12,0.0,69,\N,\N,42,14,1:23.651,188.540,11,2023,Hungarian Grand Prix,11,BOT,Finnish,Alfa Romeo,77.03399999999999,power,0.42499999999998295
26058,1109,817,213,3,13,13,13,13,0.0,69,\N,\N,67,17,1:23.934,187.904,11,2023,Hungarian Grand Prix,11,RIC,Australian,AlphaTauri,78.002,power,1.3929999999999865
26059,1109,807,210,27,10,14,14,14,0.0,69,\N,\N,42,13,1:23.573,188.716,11,2023,Hungarian Grand Prix,11,HUL,German,Haas F1 Team,77.186,power,0.5769999999999982
26060,1109,852,213,22,17,15,15,15,0.0,69,\N,\N,68,10,1:23.269,189.405,11,2023,Hungarian Grand Prix,11,TSU,Japanese,AlphaTauri,78.919,power,2.309999999999988
26061,1109,855,51,24,5,16,16,16,0.0,69,\N,\N,12,15,1:23.743,188.333,11,2023,Hungarian Grand Prix,11,ZHO,Chinese,Alfa Romeo,76.971,power,0.36199999999999477
26062,1109,825,210,20,19,17,17,17,0.0,69,\N,\N,54,16,1:23.864,188.061,11,2023,Hungarian Grand Prix,11,MAG,Danish,Haas F1 Team,79.206,power,2.596999999999994
26063,1109,858,3,2,20,\N,R,18,0.0,67,\N,\N,36,12,1:23.496,188.890,31,2023,Hungarian Grand Prix,11,SAR,American,Williams,79.248,power,2.638999999999996
26064,1109,839,214,31,12,\N,R,19,0.0,2,\N,\N,\N,0,\N,\N,130,2023,Hungarian Grand Prix,11,OCO,French,Alpine F1 Team,77.84100000000001,power,1.2319999999999993
26065,1109,842,214,10,15,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,130,2023,Hungarian Grand Prix,11,GAS,French,Alpine F1 Team,78.217,power,1.6079999999999899
26066,1110,830,9,1,6,1,1,1,25.0,44,1:22:30.450,4950450,32,2,1:48.922,231.490,1,2023,Belgian Grand Prix,13,VER,Dutch,Red Bull,106.168,power,0.0
26067,1110,815,9,11,2,2,2,2,18.0,44,+22.305,4972755,31,6,1:50.308,228.581,1,2023,Belgian Grand Prix,13,PER,Mexican,Red Bull,107.045,power,0.8769999999999953
26068,1110,844,6,16,1,3,3,3,15.0,44,+32.259,4982709,30,7,1:50.436,228.316,1,2023,Belgian Grand Prix,13,LEC,Monegasque,Ferrari,106.988,power,0.8199999999999932
26069,1110,1,131,44,3,4,4,4,13.0,44,+49.671,5000121,44,1,1:47.305,234.978,1,2023,Belgian Grand Prix,13,HAM,British,Mercedes,107.087,power,0.9189999999999969
26070,1110,4,117,14,9,5,5,5,10.0,44,+56.184,5006634,42,13,1:50.938,227.283,1,2023,Belgian Grand Prix,13,ALO,Spanish,Aston Martin,107.843,power,1.6749999999999972
26071,1110,847,131,63,8,6,6,6,8.0,44,+1:03.101,5013551,25,11,1:50.603,227.972,1,2023,Belgian Grand Prix,13,RUS,British,Mercedes,107.805,power,1.6370000000000005
26072,1110,846,1,4,7,7,7,7,6.0,44,+1:13.719,5024169,26,18,1:51.682,225.769,1,2023,Belgian Grand Prix,13,NOR,British,McLaren,107.669,power,1.5009999999999906
26073,1110,839,214,31,14,8,8,8,4.0,44,+1:14.719,5025169,27,8,1:50.439,228.310,1,2023,Belgian Grand Prix,13,OCO,French,Alpine F1 Team,116.372,power,10.203999999999994
26074,1110,840,117,18,10,9,9,9,2.0,44,+1:19.340,5029790,26,16,1:51.297,226.550,1,2023,Belgian Grand Prix,13,STR,Canadian,Aston Martin,108.84100000000001,power,2.673000000000002
26075,1110,852,213,22,11,10,10,10,1.0,44,+1:20.221,5030671,26,17,1:51.394,226.353,1,2023,Belgian Grand Prix,13,TSU,Japanese,AlphaTauri,113.148,power,6.97999999999999
26076,1110,842,214,10,12,11,11,11,0.0,44,+1:23.084,5033534,25,12,1:50.911,227.339,1,2023,Belgian Grand Prix,13,GAS,French,Alpine F1 Team,113.67099999999999,power,7.502999999999986
26077,1110,822,51,77,13,12,12,12,0.0,44,+1:25.191,5035641,26,10,1:50.515,228.153,1,2023,Belgian Grand Prix,13,BOT,Finnish,Alfa Romeo,114.694,power,8.525999999999996
26078,1110,855,51,24,17,13,13,13,0.0,44,+1:35.441,5045891,27,5,1:50.188,228.830,1,2023,Belgian Grand Prix,13,ZHO,Chinese,Alfa Romeo,120.832,power,14.663999999999987
26079,1110,848,3,23,15,14,14,14,0.0,44,+1:36.184,5046634,35,3,1:49.841,229.553,1,2023,Belgian Grand Prix,13,ALB,Thai,Williams,120.314,power,14.145999999999987
26080,1110,825,210,20,16,15,15,15,0.0,44,+1:41.754,5052204,27,14,1:50.993,227.171,1,2023,Belgian Grand Prix,13,MAG,Danish,Haas F1 Team,114.16,power,7.99199999999999
26081,1110,817,213,3,19,16,16,16,0.0,44,+1:43.071,5053521,25,15,1:50.994,227.169,1,2023,Belgian Grand Prix,13,RIC,Australian,AlphaTauri,122.159,power,15.991
26082,1110,858,3,2,18,17,17,17,0.0,44,+1:44.476,5054926,37,9,1:50.486,228.213,1,2023,Belgian Grand Prix,13,SAR,American,Williams,121.535,power,15.36699999999999
26083,1110,807,210,27,0,18,18,18,0.0,44,+1:50.450,5060900,26,4,1:49.907,229.415,1,2023,Belgian Grand Prix,13,HUL,German,Haas F1 Team,123.166,power,16.99799999999999
26084,1110,832,6,55,4,\N,R,19,0.0,23,\N,\N,9,19,1:53.138,222.864,130,2023,Belgian Grand Prix,13,SAI,Spanish,Ferrari,107.152,power,0.9839999999999947
26085,1110,857,1,81,5,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,130,2023,Belgian Grand Prix,13,PIA,Australian,McLaren,107.36500000000001,power,1.1970000000000027
26086,1111,830,9,1,1,1,1,1,25.0,72,2:24:04.411,8644411,58,2,1:13.889,207.505,1,2023,Dutch Grand Prix,39,VER,Dutch,Red Bull,70.56700000000001,power,0.0
26087,1111,4,117,14,5,2,2,2,19.0,72,+3.744,8648155,56,1,1:13.837,207.651,1,2023,Dutch Grand Prix,39,ALO,Spanish,Aston Martin,71.506,power,0.938999999999993
26088,1111,842,214,10,12,3,3,3,15.0,72,+7.058,8651469,55,7,1:14.441,205.967,1,2023,Dutch Grand Prix,39,GAS,French,Alpine F1 Team,80.128,power,9.560999999999993
26089,1111,815,9,11,7,4,4,4,12.0,72,+10.068,8655093,59,4,1:14.231,206.549,1,2023,Dutch Grand Prix,39,PER,Mexican,Red Bull,71.88,power,1.3129999999999882
26090,1111,832,6,55,6,5,5,5,10.0,72,+12.541,8656952,54,13,1:14.934,204.612,1,2023,Dutch Grand Prix,39,SAI,Spanish,Ferrari,71.754,power,1.1869999999999976
26091,1111,1,131,44,13,6,6,6,8.0,72,+13.209,8657620,58,3,1:13.904,207.463,1,2023,Dutch Grand Prix,39,HAM,British,Mercedes,80.151,power,9.583999999999989
26092,1111,846,1,4,2,7,7,7,6.0,72,+13.232,8657643,50,6,1:14.390,206.108,1,2023,Dutch Grand Prix,39,NOR,British,McLaren,71.104,power,0.5369999999999919
26093,1111,848,3,23,4,8,8,8,4.0,72,+15.155,8659566,55,8,1:14.468,205.892,1,2023,Dutch Grand Prix,39,ALB,Thai,Williams,71.419,power,0.8519999999999897
26094,1111,857,1,81,8,9,9,9,2.0,72,+16.580,8660991,54,5,1:14.299,206.360,1,2023,Dutch Grand Prix,39,PIA,Australian,McLaren,71.938,power,1.3709999999999951
26095,1111,839,214,31,16,10,10,10,1.0,72,+18.346,8662757,51,10,1:14.570,205.610,1,2023,Dutch Grand Prix,39,OCO,French,Alpine F1 Team,82.11,power,11.542999999999992
26096,1111,840,117,18,11,11,11,11,0.0,72,+20.087,8664498,37,15,1:15.171,203.966,1,2023,Dutch Grand Prix,39,STR,Canadian,Aston Martin,80.121,power,9.553999999999988
26097,1111,807,210,27,14,12,12,12,0.0,72,+20.840,8665251,53,9,1:14.472,205.881,1,2023,Dutch Grand Prix,39,HUL,German,Haas F1 Team,80.25,power,9.682999999999993
26098,1111,859,213,40,19,13,13,13,0.0,72,+26.147,8670558,49,12,1:14.820,204.923,1,2023,Dutch Grand Prix,39,LAW,New Zealander,AlphaTauri,83.42,power,12.852999999999994
26099,1111,822,51,77,18,14,14,14,0.0,72,+27.388,8671799,49,11,1:14.698,205.258,1,2023,Dutch Grand Prix,39,BOT,Finnish,Alfa Romeo,82.26,power,11.692999999999998
26100,1111,852,213,22,17,15,15,15,0.0,72,+29.893,8682344,35,18,1:16.253,201.072,1,2023,Dutch Grand Prix,39,TSU,Japanese,AlphaTauri,80.23,power,9.662999999999997
26101,1111,825,210,20,0,16,16,16,0.0,72,+31.410,8679515,37,17,1:15.489,203.107,1,2023,Dutch Grand Prix,39,MAG,Danish,Haas F1 Team,82.19200000000001,power,11.625
26102,1111,847,131,63,3,17,17,17,0.0,72,+55.754,8700165,54,14,1:15.124,204.094,1,2023,Dutch Grand Prix,39,RUS,British,Mercedes,71.294,power,0.7269999999999897
26103,1111,855,51,24,15,\N,R,18,0.0,62,\N,\N,39,16,1:15.417,203.301,3,2023,Dutch Grand Prix,39,ZHO,Chinese,Alfa Romeo,82.06700000000001,power,11.5
26104,1111,844,6,16,9,\N,R,19,0.0,41,\N,\N,33,19,1:17.277,198.408,140,2023,Dutch Grand Prix,39,LEC,Monegasque,Ferrari,72.66499999999999,power,2.0979999999999848
26105,1111,858,3,2,10,\N,R,20,0.0,14,\N,\N,13,20,1:17.399,198.095,3,2023,Dutch Grand Prix,39,SAR,American,Williams,76.748,power,6.180999999999997
26106,1112,830,9,1,2,1,1,1,25.0,51,1:13:41.143,4421143,33,2,1:25.240,244.659,1,2023,Italian Grand Prix,14,VER,Dutch,Red Bull,80.307,power,0.01300000000000523
26107,1112,815,9,11,5,2,2,2,18.0,51,+6.064,4427207,39,4,1:25.522,243.853,1,2023,Italian Grand Prix,14,PER,Mexican,Red Bull,80.688,power,0.39400000000000546
26108,1112,832,6,55,1,3,3,3,15.0,51,+11.193,4432336,30,3,1:25.501,243.912,1,2023,Italian Grand Prix,14,SAI,Spanish,Ferrari,80.294,power,0.0
26109,1112,844,6,16,3,4,4,4,12.0,51,+11.377,4432520,38,5,1:25.580,243.687,1,2023,Italian Grand Prix,14,LEC,Monegasque,Ferrari,80.361,power,0.06700000000000728
26110,1112,847,131,63,4,5,5,5,10.0,51,+23.028,4444171,38,9,1:25.847,242.929,1,2023,Italian Grand Prix,14,RUS,British,Mercedes,80.67099999999999,power,0.37699999999999534
26111,1112,1,131,44,8,6,6,6,8.0,51,+42.679,4463822,29,6,1:25.582,243.682,1,2023,Italian Grand Prix,14,HAM,British,Mercedes,80.82,power,0.5259999999999962
26112,1112,848,3,23,6,7,7,7,6.0,51,+45.106,4466249,33,16,1:26.389,241.405,1,2023,Italian Grand Prix,14,ALB,Thai,Williams,80.76,power,0.4660000000000082
26113,1112,846,1,4,9,8,8,8,4.0,51,+45.449,4466592,24,14,1:26.144,242.092,1,2023,Italian Grand Prix,14,NOR,British,McLaren,80.979,power,0.6850000000000023
26114,1112,4,117,14,10,9,9,9,2.0,51,+46.294,4467437,43,13,1:26.105,242.201,1,2023,Italian Grand Prix,14,ALO,Spanish,Aston Martin,81.417,power,1.1230000000000047
26115,1112,822,51,77,14,10,10,10,1.0,51,+1:04.056,4485199,27,12,1:25.988,242.531,1,2023,Italian Grand Prix,14,BOT,Finnish,Alfa Romeo,81.94,power,1.6460000000000008
26116,1112,859,213,40,12,11,11,11,0.0,51,+1:10.638,4491781,44,8,1:25.842,242.944,1,2023,Italian Grand Prix,14,LAW,New Zealander,AlphaTauri,81.758,power,1.4639999999999986
26117,1112,857,1,81,7,12,12,12,0.0,51,+1:13.074,4494217,43,1,1:25.072,245.142,1,2023,Italian Grand Prix,14,PIA,Australian,McLaren,80.785,power,0.49099999999999966
26118,1112,858,3,2,15,13,13,13,0.0,51,+1:18.557,4499700,16,18,1:26.840,240.152,1,2023,Italian Grand Prix,14,SAR,American,Williams,81.93,power,1.63600000000001
26119,1112,855,51,24,16,14,14,14,0.0,51,+1:20.164,4501307,35,11,1:25.983,242.545,1,2023,Italian Grand Prix,14,ZHO,Chinese,Alfa Romeo,82.39,power,2.0960000000000036
26120,1112,842,214,10,17,15,15,15,0.0,51,+1:22.510,4503653,44,7,1:25.758,243.181,1,2023,Italian Grand Prix,14,GAS,French,Alpine F1 Team,82.545,power,2.2510000000000048
26121,1112,840,117,18,20,16,16,16,0.0,51,+1:27.266,4508409,31,17,1:26.617,240.770,1,2023,Italian Grand Prix,14,STR,Canadian,Aston Martin,82.86,power,2.5660000000000025
26122,1112,807,210,27,13,17,17,17,0.0,50,\N,\N,50,10,1:25.894,242.796,11,2023,Italian Grand Prix,14,HUL,German,Haas F1 Team,81.776,power,1.4819999999999993
26123,1112,825,210,20,19,18,18,18,0.0,50,\N,\N,42,15,1:26.278,241.716,11,2023,Italian Grand Prix,14,MAG,Danish,Haas F1 Team,82.592,power,2.298000000000002
26124,1112,839,214,31,18,\N,R,19,0.0,39,\N,\N,33,19,1:26.963,239.812,38,2023,Italian Grand Prix,14,OCO,French,Alpine F1 Team,82.548,power,2.254000000000005
26125,1112,852,213,22,11,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,5,2023,Italian Grand Prix,14,TSU,Japanese,AlphaTauri,81.594,power,1.2999999999999972
26126,1113,832,6,55,1,1,1,1,25.0,62,1:46:37.418,6397418,47,7,1:37.666,182.089,1,2023,Singapore Grand Prix,15,SAI,Spanish,Ferrari,90.98400000000001,street,0.0
26127,1113,846,1,4,4,2,2,2,18.0,62,+0.812,6398230,46,8,1:38.046,181.384,1,2023,Singapore Grand Prix,15,NOR,British,McLaren,91.27,street,0.28599999999998715
26128,1113,1,131,44,5,3,3,3,16.0,62,+1.269,6398687,47,1,1:35.867,185.507,1,2023,Singapore Grand Prix,15,HAM,British,Mercedes,91.485,street,0.5009999999999906
26129,1113,844,6,16,3,4,4,4,12.0,62,+21.177,6418595,46,11,1:38.275,180.961,1,2023,Singapore Grand Prix,15,LEC,Monegasque,Ferrari,91.063,street,0.07899999999999352
26130,1113,830,9,1,11,5,5,5,10.0,62,+21.441,6418859,61,4,1:36.575,184.147,1,2023,Singapore Grand Prix,15,VER,Dutch,Red Bull,92.173,street,1.188999999999993
26131,1113,842,214,10,12,6,6,6,8.0,62,+38.441,6435859,46,12,1:38.277,180.957,1,2023,Singapore Grand Prix,15,GAS,French,Alpine F1 Team,92.274,street,1.289999999999992
